time,roll,pitch,yaw,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat,head,depth,distance,switch,duty
20190731_211456,-0.5170811811196443,0.02342316132502942,-0.0591943085062024,0.0,0.0,0.0,0.0,0.0,0.0,-120.35376847521745,34.277067874977284,-59.999164687104766,"(0.96636306327958, 0.0037516402088321756, -0.25587547203166905, -0.025614408781398482)",-2.699499024955907,depth,0,0,-0.810000000000003
20190731_211456,-0.4770148749912221,0.02543563465664827,-0.0610162846022233,0.0,0.0,0.0,0.0,0.0,0.0,-119.78112981205187,36.087980649665944,-63.9437294451192,"(0.9712526185602064, 0.005145787257565964, -0.23650049027939157, -0.02663437461344973)",-2.688725834609568,depth,0,0,-0.810000000000003
20190731_211456,-0.45830417426362735,0.025918953999962486,-0.05876355484336482,0.0,0.0,0.0,0.0,0.0,0.0,-119.49481048046907,35.182524262321614,-69.29706733099593,"(0.9734437551930303, 0.005942302757503128, -0.22740550438062565, -0.025664783089344827)",-2.6935879034956587,depth,0,0,-0.810000000000003
20190731_211456,-0.44500378150251346,0.026890322246632608,-0.05889268169582303,0.0,0.0,0.0,0.0,0.0,0.0,-118.06321382255513,35.48434305810306,-67.88829420313364,"(0.9749248156441709, 0.006611223331400597, -0.22094100989172127, -0.02574812061623823)",-2.694379554178998,depth,0,0,-0.810000000000003
20190731_211457,-0.4607339286617164,0.02619555167603996,-0.07172607573067967,0.0,0.0,0.0,0.0,0.0,0.0,-117.20425582780673,33.371611487632954,-65.91601182412641,"(0.9729804203540656, 0.004556881265017854, -0.22862562077380677, -0.03191648424488205)",-2.709454383096735,depth,0,0,-0.810000000000003
20190731_211457,-0.43497923071526035,0.02730100133004362,-0.07513146942401802,0.0,0.0,0.0,0.0,0.0,0.0,-117.20425582780673,35.78616185388451,-68.73355807985102,"(0.975773037443584, 0.005215870211683289, -0.21610731425342233, -0.033725403218191466)",-2.6906320190007462,depth,0,0,-0.810000000000003
20190731_211457,-0.4357709399111531,0.027343704479624965,-0.08104417837738061,0.0,0.0,0.0,0.0,0.0,0.0,-116.63161716464116,33.371611487632954,-70.42408583328577,"(0.975583769851344, 0.004580966199162587, -0.2165086829215926, -0.03659662512963919)",-2.7089433915522547,depth,0,0,-0.810000000000003
20190731_211457,-0.43798753119838923,0.027214006183750174,-0.08115028295512304,0.0,0.0,0.0,0.0,0.0,0.0,-115.77265916989279,33.6734302834144,-67.88829420313364,"(0.9753427633347503, 0.004459064452683217, -0.21758738433884173, -0.036637971168190356)",-2.7067819014046064,depth,0,0,-0.810000000000003
20190731_211457,-0.4286017390547513,0.07058454571963912,-0.12547346231551518,0.0,0.0,0.0,0.0,0.0,0.0,-114.62738184356164,26.42977918465975,-67.88829420313364,"(0.9750662031518685, 0.02108517381272964, -0.21427540656979527, -0.05373420749983044)",-2.756654466085028,depth,0,0,-0.810000000000003
20190731_211457,-0.44137558177399583,0.13274436223956423,-0.18149326913914376,0.0,0.0,0.0,0.0,0.0,0.0,-114.05474318039603,18.582490494342217,-70.70584045885823,"(0.9709083546747004, 0.04465506783269696, -0.22338469133487282, -0.0737710743919806)",-2.783546590313585,depth,0,0,-0.810000000000003
20190731_211457,-0.44204752384550106,0.08938374077911392,-0.13261913302739461,0.0,0.0,0.0,0.0,0.0,0.0,-114.34106251197883,21.29885965637521,-71.55110433557562,"(0.9732062180660581, 0.028982565730339308, -0.22141670709012107, -0.05481158474824793)",-2.7831554914232393,depth,0,0,-0.810000000000003
20190731_211457,-0.4658290155683396,0.025862927202369677,-0.09526270043886144,0.0,0.0,0.0,0.0,0.0,0.0,-114.62738184356164,30.051604734037074,-63.9437294451192,"(0.971955135262529, 0.0015787435692245643, -0.2311323210116348, -0.04334250557266294)",-2.7371699270492016,depth,0,0,-0.810000000000003
20190731_211457,-0.4683233251601686,0.025540766585821505,-0.09262257804862596,0.0,0.0,0.0,0.0,0.0,0.0,-118.9221718173035,32.76797389607007,-63.09846556840182,"(0.971724226447074, 0.0016674324875387626, -0.23233498640262165, -0.04206782021960061)",-2.7266685763131275,depth,0,0,-0.810000000000003
20190731_211458,-0.4573932685853866,0.025955756182776672,-0.09271804443964016,0.0,0.0,0.0,0.0,0.0,0.0,-116.63161716464116,30.957061121381404,-68.17004882870609,"(0.972970706864196, 0.0021207090456799634, -0.22703139379646753, -0.042193037437042856)",-2.7297898648221857,depth,0,0,-0.810000000000003
20190731_211458,-0.4572796083692477,0.025796356314427796,-0.09273624768216032,0.0,0.0,0.0,0.0,0.0,0.0,-115.20002050672721,31.258879917162847,-64.50723869626412,"(0.9729833228410535, 0.002043828367774038, -0.2269727699000048, -0.042221297501438354)",-2.729283365278498,depth,0,0,-0.810000000000003
20190731_211458,-0.4575596876374387,0.025602778534334292,-0.09274961527385507,0.0,0.0,0.0,0.0,0.0,0.0,-116.34529783305835,30.655242325599957,-64.50723869626412,"(0.9729516014655678, 0.0019414089624227, -0.22710491162880278, -0.04224655312449827)",-2.740877406878929,depth,0,0,-0.810000000000003
20190731_211458,-0.45696207360740293,0.02549953305377615,-0.09284774624164961,0.0,0.0,0.0,0.0,0.0,0.0,-116.05897850147558,33.371611487632954,-65.35250257298149,"(0.973017097902331, 0.0018944069733815314, -0.22681216884396424, -0.042312864193317874)",-2.7082241603599724,depth,0,0,-0.810000000000003
20190731_211458,-0.4573138703148568,0.0255091531189648,-0.09296508418206749,0.0,0.0,0.0,0.0,0.0,0.0,-116.91793649622393,34.88070546654017,-65.07074794740903,"(0.9729748967902868, 0.0018773125473549176, -0.2269835843301543, -0.04236482453835887)",-2.696481521478495,depth,0,0,-0.810000000000003
20190731_211458,-0.4568289975318029,0.02543523379061829,-0.09258547408196861,0.0,0.0,0.0,0.0,0.0,0.0,-116.05897850147558,32.76797389607007,-62.534956317256906,"(0.9730377127318858, 0.0018960582083140372, -0.22674583632596224, -0.042194078655786865)",-2.7217650085145357,depth,0,0,-0.810000000000003
20190731_211458,-0.4569822108298698,0.02539407677169476,-0.09258066346750551,0.0,0.0,0.0,0.0,0.0,0.0,-116.05897850147558,32.16433630450718,-65.91601182412641,"(0.9730205676935708, 0.0018729073929402383, -0.22681948359474213, -0.042194655170924626)",-2.720040197578312,depth,0,0,-0.810000000000003
20190731_211458,-0.4572536357113252,0.025373459502581384,-0.0925240192147462,0.0,0.0,0.0,0.0,0.0,0.0,-118.6358524857207,31.86251750872574,-66.7612757008438,"(0.9729911456504583, 0.001862798818287679, -0.22695100876393587, -0.04216633832102621)",-2.7323380901045002,depth,0,0,-0.810000000000003
20190731_211458,-0.45635472354463846,0.025372251694952774,-0.09262313625805117,0.0,0.0,0.0,0.0,0.0,0.0,-117.49057515938954,31.258879917162847,-65.63425719855397,"(0.9730904479494382, 0.0018725190320598893, -0.22651385619861214, -0.042224953902530026)",-2.7371865854884097,depth,0,0,-0.810000000000003
20190731_211459,-0.4564906954179244,0.025311538801606994,-0.0926831865455525,0.0,0.0,0.0,0.0,0.0,0.0,-116.63161716464116,32.16433630450718,-65.91601182412641,"(0.9730739116156701, 0.0018329164008793598, -0.22657876735611757, -0.04225949755769847)",-2.7228862664916433,depth,0,0,-0.810000000000003
20190731_211459,-0.456168209657733,0.025318763547585603,-0.09285153570900281,0.0,0.0,0.0,0.0,0.0,0.0,-116.91793649622393,30.051604734037074,-64.50723869626412,"(0.9731066815018787, 0.0018251091244324156, -0.2264222130488017, -0.0423442656232017)",-2.750828561998625,depth,0,0,-0.810000000000003
20190731_211459,-0.4564338776837007,0.02536961763097925,-0.09296463186584232,0.0,0.0,0.0,0.0,0.0,0.0,-116.05897850147558,33.97524907919585,-65.35250257298149,"(0.9730743062770618, 0.0018306560823307058, -0.22655261784662947, -0.04239050021599434)",-2.7020860662835715,depth,0,0,-0.810000000000003
20190731_211459,-0.45608742299287347,0.02534083800069459,-0.09304466845073911,0.0,0.0,0.0,0.0,0.0,0.0,-118.06321382255513,35.48434305810306,-65.63425719855397,"(0.9731116667814135, 0.001815930008967417, -0.2263835603469963, -0.0424366584066177)",-2.694706390755326,depth,0,0,-0.810000000000003
20190731_211459,-0.4563917747994803,0.025301021823265192,-0.09309712161239424,0.0,0.0,0.0,0.0,0.0,0.0,-115.20002050672721,30.655242325599957,-63.38022019397429,"(0.9730763025641938, 0.001783288083981561, -0.22653080336889467, -0.04246321227427722)",-2.739474178070957,depth,0,0,-0.810000000000003
20190731_211459,-0.45655653130591434,0.025300198899022294,-0.09322072249148951,0.0,0.0,0.0,0.0,0.0,0.0,-116.34529783305835,34.88070546654017,-63.9437294451192,"(0.9730551072570269, 0.0017649140204207393, -0.22661103302099134, -0.0425215596218653)",-2.697241858457332,depth,0,0,-0.810000000000003
20190731_211459,-0.4563972945713873,0.025347591097231264,-0.09333272263022761,0.0,0.0,0.0,0.0,0.0,0.0,-119.2084911488863,32.466155100288624,-66.19776644969888,"(0.9730706304314204, 0.0017791269357292907, -0.22653468804410068, -0.0425725030026044)",-2.7300518816472907,depth,0,0,-0.810000000000003
20190731_211459,-0.4563573248133954,0.025244652542834114,-0.09339205029104365,0.0,0.0,0.0,0.0,0.0,0.0,-116.05897850147558,32.16433630450718,-66.47952107527134,"(0.9730739611676825, 0.0017232894896654282, -0.22651310636532984, -0.042613483963402185)",-2.7190878733042725,depth,0,0,-0.810000000000003
20190731_211459,-0.4562949606818179,0.025235043748395268,-0.0934616266740031,0.0,0.0,0.0,0.0,0.0,0.0,-118.06321382255513,32.466155100288624,-63.9437294451192,"(0.9730795132276202, 0.001712242142070768, -0.22648262707525404, -0.04264913594243022)",-2.730622321356501,depth,0,0,-0.810000000000003
20190731_211500,-0.4563172828182614,0.0251884718412964,-0.09348042333530493,0.0,0.0,0.0,0.0,0.0,0.0,-117.77689449097232,32.16433630450718,-64.78899332183659,"(0.973076636868609, 0.001686914823889738, -0.22649250737522533, -0.04266330040840576)",-2.730690417581308,depth,0,0,-0.810000000000003
20190731_211500,-0.45642449107987965,0.02522687216167249,-0.09364189075677687,0.0,0.0,0.0,0.0,0.0,0.0,-116.34529783305835,30.051604734037074,-65.07074794740903,"(0.9730610763795943, 0.0016847159713752257, -0.22654560953708883, -0.04273628629806344)",-2.747077715212534,depth,0,0,-0.810000000000003
20190731_211549,-0.004029124469587844,0.015253907454412217,-9.540549786824968e-05,0.0,0.0,0.0,0.0,0.0,0.0,-126.93911310162167,37.59707462857317,-83.94830786076385,"(0.9999688853538237, 0.007626768200901011, -0.002014866098579649, -3.233645111030457e-05)",-2.843680681474568,depth,0,0,0
20190731_211549,-0.014743117836944153,0.015221796104022701,-0.00032989163404095485,0.0,0.0,0.0,0.0,0.0,0.0,-126.36647443845608,36.993437037010274,-83.38479860961894,"(0.9999438638759106, 0.007609401824549409, -0.0073725338976899524, -0.00010883342467560186)",-2.8448741500491437,depth,0,0,0
20190731_211549,-0.025598320864754793,0.015306773809762086,-0.0005652611972226106,0.0,0.0,0.0,0.0,0.0,0.0,-128.6570290911184,35.78616185388451,-83.38479860961894,"(0.9998887949895504, 0.007649067785962242, -0.01280059851144752, -0.00018464587620745115)",-2.8566045864287286,depth,0,0,0
20190731_211549,-0.03579460057041086,0.015303117782844069,-0.0007881382155046912,0.0,0.0,0.0,0.0,0.0,0.0,-131.23390307536354,39.106168607480384,-82.53953473290156,"(0.9998105555812419, 0.007643206042213993, -0.017898834303873873, -0.0002570608629828789)",-2.8366017168190782,depth,0,0,0
20190731_211549,-0.04599600177823181,0.015305901504256342,-0.0010628931630645567,0.0,0.0,0.0,0.0,0.0,0.0,-130.94758374378074,36.993437037010274,-81.69427085618418,"(0.9997062340430458, 0.007638630451569067, -0.022999363003040486, -0.0003553051498882894)",-2.849300961265727,depth,0,0,0
20190731_211550,-0.056025860235640546,0.015383612721635053,-0.0012683997896915334,0.0,0.0,0.0,0.0,0.0,0.0,-127.22543243320445,36.69161824122883,-84.23006248633631,"(0.999578028951708, 0.0076709482750010076, -0.028013308507399526, -0.0004184925924956733)",-2.8405607862202515,depth,0,0,0
20190731_211550,-0.06577672435149466,0.015350793829155725,-0.001463475571335742,0.0,0.0,0.0,0.0,0.0,0.0,-129.80230641744959,37.59707462857317,-82.25778010732908,"(0.9994297038885448, 0.007647108281011504, -0.032887069484317, -0.00047893729025767453)",-2.8382868622164708,depth,0,0,0
20190731_211550,-0.07575854164435042,0.015252107967083655,-0.0016794743602017177,0.0,0.0,0.0,0.0,0.0,0.0,-129.5159870858668,36.69161824122883,-83.66655323519139,"(0.9992534990466012, 0.007588706908521454, -0.03787549770326004, -0.0005503129212533684)",-2.8418911096711326,depth,0,0,0
20190731_211550,-0.08481426528469822,0.01538746651195409,-0.0019664033269518977,0.0,0.0,0.0,0.0,0.0,0.0,-128.6570290911184,38.804349811698934,-84.51181711190877,"(0.9990712200815117, 0.007645055645651481, -0.04240070559474659, -0.0006561204785908285)",-2.8217916927477233,depth,0,0,0
20190731_211550,-0.09393633141520806,0.015442045723513709,-0.0021742343988183873,0.0,0.0,0.0,0.0,0.0,0.0,-128.9433484227012,34.88070546654017,-82.53953473290156,"(0.998867228225222, 0.0076613873212499515, -0.04695785602527558, -0.0007233805951545165)",-2.850547922958366,depth,0,0,0
20190731_211550,-0.10306989066197082,0.01563992069227629,-0.002372289308282997,0.0,0.0,0.0,0.0,0.0,0.0,-128.3707097595356,37.295255832791725,-82.53953473290156,"(0.998641608722809, 0.007748394269408464, -0.0515197887763169, -0.0007817149158445617)",-2.828706492286784,depth,0,0,0
20190731_211550,-0.11181108160913432,0.014981722218859156,-0.0041205577890251685,0.0,0.0,0.0,0.0,0.0,0.0,-130.94758374378074,36.993437037010274,-81.13076160503925,"(0.9984084230362836, 0.0073639545538025505, -0.05589014660371505, -0.001638443208081492)",-2.8360900525147925,depth,0,0,0
20190731_211550,-0.12068864137366926,0.014834587399627812,-0.004493663042278431,0.0,0.0,0.0,0.0,0.0,0.0,-129.229667754284,38.200712220136054,-81.69427085618418,"(0.9981508615696045, 0.007268209008524263, -0.06032252775842081, -0.0017953636120189064)",-2.820597089027486,depth,0,0,0
20190731_211550,-0.12877828385409568,0.014834510110687761,-0.004597038158363069,0.0,0.0,0.0,0.0,0.0,0.0,-131.52022240694632,38.804349811698934,-81.69427085618418,"(0.9978987455379841, 0.007253903890209148, -0.06435973192424095, -0.0018164357156922085)",-2.8197897712802544,depth,0,0,0
20190731_211551,-0.1376590563270587,0.01503340325859685,-0.004798189061168872,0.0,0.0,0.0,0.0,0.0,0.0,-128.3707097595356,37.295255832791725,-84.23006248633631,"(0.9976023689645165, 0.007333817886838003, -0.06879104389833328, -0.0018763877438784324)",-2.8198533495231946,depth,0,0,0
20190731_211551,-0.14580702173160773,0.014900777849671953,-0.004987237014292614,0.0,0.0,0.0,0.0,0.0,0.0,-130.37494508061516,36.993437037010274,-83.38479860961894,"(0.9973142880618614, 0.00724887940873439, -0.0728552294735039, -0.0019442513580820425)",-2.825656808528424,depth,0,0,0
20190731_211551,-0.15399455326498618,0.014886621145591538,-0.005178523585902294,0.0,0.0,0.0,0.0,0.0,0.0,-129.5159870858668,40.313443790606165,-83.10304398404647,"(0.9970076950255482, 0.0072220005027459925, -0.0769380451391786, -0.00200897455027561)",-2.7958275861590924,depth,0,0,0
20190731_211551,-0.1622396111646054,0.01515498921557068,-0.0054078033972367635,0.0,0.0,0.0,0.0,0.0,0.0,-128.9433484227012,34.88070546654017,-80.8490069794668,"(0.9966809945491313, 0.007333383888832615, -0.08104866642634462, -0.0020809266697445023)",-2.8356001087517346,depth,0,0,0
20190731_211551,-0.16988685020108302,0.015177338312333494,-0.005598049579521054,0.0,0.0,0.0,0.0,0.0,0.0,-127.79807109637002,35.48434305810306,-83.66655323519139,"(0.9963636850435051, 0.007323740047088546, -0.08485970083748078, -0.0021450249469117727)",-2.824286111440148,depth,0,0,0
20190731_211551,-0.17775894952019455,0.01526992030509648,-0.00571481413326152,0.0,0.0,0.0,0.0,0.0,0.0,-129.5159870858668,36.087980649665944,-80.28549772832187,"(0.9960216580905549, 0.0073510957875048575, -0.08878128322887616, -0.002168352715471671)",-2.8236804355024723,depth,0,0,0
20190731_211551,-0.1852814715565614,0.015295016751567525,-0.005876917994146634,0.0,0.0,0.0,0.0,0.0,0.0,-130.37494508061516,36.993437037010274,-81.13076160503925,"(0.9956805786846983, 0.007342784663315356, -0.09252755154865162, -0.0022183209650993656)",-2.8161753315963622,depth,0,0,0
20190731_211551,-0.19263727394143465,0.015321604253359593,-0.006028079446141121,0.0,0.0,0.0,0.0,0.0,0.0,-129.5159870858668,35.48434305810306,-82.53953473290156,"(0.9953334368528396, 0.007335334084753404, -0.09618950076172236, -0.0022632498293576257)",-2.8230492174611213,depth,0,0,0
20190731_211551,-0.1998940559135345,0.015403184728672841,-0.00624947454445777,0.0,0.0,0.0,0.0,0.0,0.0,-131.80654173852912,37.89889342435461,-82.53953473290156,"(0.9949774869120558, 0.007351265286383961, -0.09980120785858262, -0.002340586855209861)",-2.807704863213251,depth,0,0,0
20190731_211552,-0.20713313364440636,0.015472574197537113,-0.006473887234450536,0.0,0.0,0.0,0.0,0.0,0.0,-130.94758374378074,39.40798740326183,-84.51181711190877,"(0.9946093886594962, 0.007360087701758495, -0.10340279518747303, -0.0024197204019168746)",-2.789757804310202,depth,0,0,0
20190731_211552,-0.21415138003132667,0.01545366760006176,-0.006662399112881111,0.0,0.0,0.0,0.0,0.0,0.0,-129.80230641744959,37.59707462857317,-81.69427085618418,"(0.9942404267582523, 0.007326464164074018, -0.10689300850695065, -0.002486253155678898)",-2.800903513588782,depth,0,0,0
20190731_211552,-0.22087813729636005,0.015491895001783116,-0.006802267862996221,0.0,0.0,0.0,0.0,0.0,0.0,-128.9433484227012,36.69161824122883,-82.53953473290156,"(0.9938751401335099, 0.007323793134177962, -0.11023694554091013, -0.0025266017759958187)",-2.8031272637310627,depth,0,0,0
20190731_211552,-0.2275020990274041,0.01558388224251065,-0.0069633891490535295,0.0,0.0,0.0,0.0,0.0,0.0,-128.9433484227012,39.106168607480384,-85.35708098862615,"(0.993504219133795, 0.00734627898372344, -0.11352871817717525, -0.002574664539151403)",-2.7787884556109894,depth,0,0,0
20190731_211552,-0.23434428255539355,0.015585056313856777,-0.007170248702944058,0.0,0.0,0.0,0.0,0.0,0.0,-130.66126441219797,37.89889342435461,-80.8490069794668,"(0.9931099252080768, 0.007319865745028542, -0.11692765443038564, -0.0026494618493448064)",-2.7951377790303407,depth,0,0,0
20190731_211552,-0.24066458766199186,0.01559612265151184,-0.00730596975239944,0.0,0.0,0.0,0.0,0.0,0.0,-129.5159870858668,34.88070546654017,-80.28549772832187,"(0.9927354123588303, 0.0073030441959394095, -0.12006593395892111, -0.0026903711244614242)",-2.815336045231294,depth,0,0,0
20190731_211552,-0.2475609686581097,0.015698959697778292,-0.007507361082774346,0.0,0.0,0.0,0.0,0.0,0.0,-128.9433484227012,37.295255832791725,-83.66655323519139,"(0.992315047709314, 0.007325856941664917, -0.12348920564552608, -0.002755721097890245)",-2.7882119972202566,depth,0,0,0
20190731_211552,-0.2538142275411863,0.0158427238940722,-0.007650431617650851,0.0,0.0,0.0,0.0,0.0,0.0,-128.08439042795283,36.389799445447395,-82.82128935847402,"(0.9919235505756533, 0.007373390715581498, -0.1265918993684935, -0.0027917623505838863)",-2.791778815975235,depth,0,0,0
20190731_211552,-0.25963701166303227,0.015828083650371718,-0.00781762837817917,0.0,0.0,0.0,0.0,0.0,0.0,-127.51175176478725,36.993437037010274,-81.13076160503925,"(0.9915507825352303, 0.007341311312025949, -0.12947980871195014, -0.0028513045976920172)",-2.784429458230849,depth,0,0,0
20190731_211553,-0.26547315937930116,0.01592419902564355,-0.008047023079105355,0.0,0.0,0.0,0.0,0.0,0.0,-129.229667754284,36.993437037010274,-81.69427085618418,"(0.991168225549642, 0.007359431121022838, -0.13237362906231415, -0.0029342398030698423)",-2.7870258597357496,depth,0,0,0
20190731_211553,-0.27102224886162535,0.01603219445140542,-0.008224151616376836,0.0,0.0,0.0,0.0,0.0,0.0,-129.229667754284,34.57888667075873,-80.56725235389433,"(0.9907966514964176, 0.007386947980561025, -0.13512394481476125, -0.0029913075262387972)",-2.806794339456236,depth,0,0,0
20190731_211553,-0.2767117452548888,0.016066059451238523,-0.008402311008826473,0.0,0.0,0.0,0.0,0.0,0.0,-130.0886257490324,37.89889342435461,-82.53953473290156,"(0.9904080421779657, 0.007376729508729827, -0.13794264379884, -0.003053010440537303)",-2.7769899518375487,depth,0,0,0
20190731_211553,-0.2823680321287894,0.01615233410331532,-0.008597552581950049,0.0,0.0,0.0,0.0,0.0,0.0,-129.80230641744959,37.59707462857317,-82.82128935847402,"(0.9900135310481983, 0.007390766401874127, -0.14074393077277908, -0.003119433297569516)",-2.776197783620988,depth,0,0,0
20190731_211553,-0.2882592428840184,0.016246420831409997,-0.008785096216951638,0.0,0.0,0.0,0.0,0.0,0.0,-128.6570290911184,38.804349811698934,-82.82128935847402,"(0.9895942212029613, 0.007407933467272937, -0.14366031705264246, -0.003180123862893845)",-2.7597917487330665,depth,0,0,0
20190731_211553,-0.293729250935416,0.01627769188540365,-0.008908140354935928,0.0,0.0,0.0,0.0,0.0,0.0,-129.80230641744959,35.182524262321614,-81.69427085618418,"(0.9891974904657213, 0.007399288004098872, -0.14636679734748348, -0.0032149692988524747)",-2.793981055980571,depth,0,0,0
20190731_211553,-0.2991299508729013,0.016322091997337293,-0.009079359404815836,0.0,0.0,0.0,0.0,0.0,0.0,-130.94758374378074,39.40798740326183,-81.69427085618418,"(0.9887983957506251, 0.007393339648992877, -0.14903811551933005, -0.003272798843748242)",-2.759081024176712,depth,0,0,0
20190731_211553,-0.3043103811795625,0.016326828061753437,-0.009223851236846136,0.0,0.0,0.0,0.0,0.0,0.0,-130.0886257490324,36.69161824122883,-82.53953473290156,"(0.988408973312524, 0.007369926198362535, -0.15159932522002548, -0.0033211829136481257)",-2.7766871357379386,depth,0,0,0
20190731_211553,-0.3092630056177155,0.01633485451909193,-0.009345767625141383,0.0,0.0,0.0,0.0,0.0,0.0,-128.6570290911184,35.78616185388451,-81.69427085618418,"(0.9880304877638506, 0.00735012627513944, -0.15404690043958674, -0.0033590709762064542)",-2.779114831635328,depth,0,0,0
20190731_211554,-0.3141395550452794,0.01643198183412969,-0.00951892566321121,0.0,0.0,0.0,0.0,0.0,0.0,-130.37494508061516,38.200712220136054,-83.38479860961894,"(0.9876514769266451, 0.007370198140723862, -0.15645630181854087, -0.0034155417211531027)",-2.759378600855818,depth,0,0,0
20190731_211554,-0.319008472374997,0.016499914450544842,-0.00967923436952232,0.0,0.0,0.0,0.0,0.0,0.0,-129.229667754284,36.993437037010274,-83.94830786076385,"(0.9872673270562291, 0.007376404475868314, -0.15886090968195823, -0.0034677023052661748)",-2.7633829043874476,depth,0,0,0
20190731_211554,-0.32369235336948865,0.01657361666905678,-0.009844084686355373,0.0,0.0,0.0,0.0,0.0,0.0,-127.79807109637002,38.5025310159175,-82.53953473290156,"(0.9868922028692171, 0.007385209195798246, -0.1611732997342143, -0.00352222285832428)",-2.744705920410344,depth,0,0,0
20190731_211554,-0.3284175605933912,0.016658705216943098,-0.010008550487783966,0.0,0.0,0.0,0.0,0.0,0.0,-126.36647443845608,35.182524262321614,-83.94830786076385,"(0.9865082453198414, 0.007399082181887392, -0.16350520956676395, -0.0035751843815557973)",-2.765885848624213,depth,0,0,0.045
20190731_211554,-0.3329854668905842,0.016605369708812732,-0.010095954949165731,0.0,0.0,0.0,0.0,0.0,0.0,-129.80230641744959,36.389799445447395,-83.94830786076385,"(0.9861324623186345, 0.00735113583363263, -0.165758115207447, -0.0036020558320483806)",-2.764657734269717,depth,0,0,0.12
20190731_211554,-0.33724836496713056,0.01674094715537019,-0.01034132613542578,0.0,0.0,0.0,0.0,0.0,0.0,-131.23390307536354,36.087980649665944,-81.97602548175664,"(0.985776148514765, 0.007383806629308348, -0.16786074820855842, -0.0036923745638768237)",-2.7728167312675827,depth,0,0,0.19500000000000006
20190731_211554,-0.34189724259966736,0.016793248477765484,-0.010493549465125403,0.0,0.0,0.0,0.0,0.0,0.0,-130.0886257490324,35.48434305810306,-82.53953473290156,"(0.9853830271300492, 0.007381491362275977, -0.17015229350037678, -0.0037417169656413585)",-2.771741465842747,depth,0,0,0.28500000000000014
20190731_211554,-0.3460148382775637,0.016794392622618524,-0.010618460053177708,0.0,0.0,0.0,0.0,0.0,0.0,-129.80230641744959,38.200712220136054,-83.94830786076385,"(0.985030569971252, 0.007357700727161335, -0.17218106704013605, -0.003784258849549213)",-2.7422984017881564,depth,0,0,0.3600000000000002
20190731_211554,-0.35036934958681115,0.016759032447924937,-0.0107359110200303,0.0,0.0,0.0,0.0,0.0,0.0,-127.22543243320445,35.48434305810306,-82.53953473290156,"(0.9846534512978016, 0.007315503431993314, -0.1743256505256238, -0.0038251569487528173)",-2.758132448490873,depth,0,0,0.4350000000000003
20190731_211555,-0.3544532031221891,0.01677719401898873,-0.01085297362698459,0.0,0.0,0.0,0.0,0.0,0.0,-129.5159870858668,38.5025310159175,-81.97602548175664,"(0.9842953287441482, 0.007300330323477344, -0.17633630608728298, -0.003862401469227861)",-2.737498800642055,depth,0,0,0.5100000000000003
20190731_211555,-0.35831494735952735,0.016807295325094996,-0.010990089719539778,0.0,0.0,0.0,0.0,0.0,0.0,-132.9518190648603,37.89889342435461,-82.53953473290156,"(0.9839528087790871, 0.007289737460433327, -0.17823705164034231, -0.0039093792424756135)",-2.7524307989221755,depth,0,0,0.5850000000000004
20190731_211555,-0.36251041008314777,0.016839390440272554,-0.011112273482295112,0.0,0.0,0.0,0.0,0.0,0.0,-127.51175176478725,38.804349811698934,-81.69427085618418,"(0.9835765851250158, 0.0072800070016760515, -0.18030119959132523, -0.003947165793010495)",-2.7237676346928756,depth,0,0,0.6600000000000005
20190731_211555,-0.36635776285178967,0.01686098900615616,-0.011273158787105284,0.0,0.0,0.0,0.0,0.0,0.0,-130.0886257490324,34.88070546654017,-81.41251623061171,"(0.983227703696066, 0.007262523278986234, -0.1821935426535742, -0.004006426777522139)",-2.768136993097724,depth,0,0,0.7350000000000005
20190731_211555,-0.3703017221333539,0.01688087899277722,-0.01140248916278989,0.0,0.0,0.0,0.0,0.0,0.0,-128.3707097595356,39.106168607480384,-82.53953473290156,"(0.9828663625471099, 0.007246419786511399, -0.18413256665278843, -0.004049774258828366)",-2.718969392929001,depth,0,0,0.8100000000000006
20190731_211555,-0.3741486024762638,0.016901258887162617,-0.01153992414703697,0.0,0.0,0.0,0.0,0.0,0.0,-129.80230641744959,36.993437037010274,-82.25778010732908,"(0.9825102056267161, 0.007229868317733056, -0.18602321377512082, -0.00409741140625601)",-2.7424536722718,depth,0,0,0.8850000000000007
20190731_211555,-0.37776637591097145,0.016911324239146628,-0.01173379851768869,0.0,0.0,0.0,0.0,0.0,0.0,-126.93911310162167,36.389799445447395,-83.94830786076385,"(0.98217184038768, 0.007203496988348348, -0.18780084502074584, -0.0041747083862887155)",-2.7327506145877267,depth,0,0,0.9600000000000007
20190731_211555,-0.38126948699325214,0.01692754237654428,-0.01184062034192685,0.0,0.0,0.0,0.0,0.0,0.0,-127.22543243320445,37.295255832791725,-84.79357173748123,"(0.9818412792558046, 0.007188451476849391, -0.18952126988476106, -0.004209130071369561)",-2.7218548603475736,depth,0,0,1.0500000000000005
20190731_211555,-0.38511267799777543,0.01695076237352571,-0.012015846922460814,0.0,0.0,0.0,0.0,0.0,0.0,-126.93911310162167,37.59707462857317,-82.82128935847402,"(0.981475018487106, 0.0071688117429538414, -0.19140826157698657, -0.004274765959090548)",-2.719238596512526,depth,0,0,1.125
