time,roll,pitch,yaw,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat,head,depth,distance,switch,duty
20190731_213154,-0.48978798835064485,0.02351203136720283,-0.037078569434646116,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-21.559409344589785,-132.41010345922697,"(0.9699821218703784, 0.0069086831048736684, -0.24260649545686128, -0.015134124082175564)",0.6301533770950283,depth,0,0,1.0050000000000032
20190731_213154,-0.48996844531130285,0.02352096417881957,-0.037212889275303515,0.0,0.0,0.0,0.0,0.0,0.0,-44.19282627419482,-24.87941609818567,-133.25536733594436,"(0.9699592167771302, 0.006894836199800373, -0.24269453613729516, -0.015196748072439762)",0.7365281812738653,depth,0,0,0.9300000000000032
20190731_213154,-0.4901947481315223,0.023580750876888813,-0.03740841125471514,0.0,0.0,0.0,0.0,0.0,0.0,-43.04754894786365,-19.446677774119678,-132.69185808479943,"(0.9699301015053692, 0.006897728885828373, -0.2428054044353788, -0.01528250983883275)",0.5838352781211927,depth,0,0,0.8400000000000031
20190731_213154,-0.49043732721226013,0.023693091486936397,-0.03754506815375174,0.0,0.0,0.0,0.0,0.0,0.0,-43.906506942612026,-22.16304693615267,-132.41010345922697,"(0.9698992622438952, 0.0069330623369262675, -0.242924364269222, -0.015333198941331418)",0.6728882347748881,depth,0,0,0.765000000000003
20190731_213154,-0.4907324706558146,0.02372284153708432,-0.0377349410018677,0.0,0.0,0.0,0.0,0.0,0.0,-44.47914560577761,-23.973959710841335,-130.7195757057922,"(0.9698619039122978, 0.006921301594104775, -0.24306836159300155, -0.015419290397116333)",0.7449843674763111,depth,0,0,0.6900000000000029
20190731_213154,-0.4907372214551637,0.023698218189550247,-0.03791918832306891,0.0,0.0,0.0,0.0,0.0,0.0,-41.90227162153249,-21.86122814037123,-133.25536733594436,"(0.9698599878258751, 0.006886918093454166, -0.2430711107680469, -0.015511591909125896)",0.6221894403956912,depth,0,0,0.6150000000000029
20190731_213155,-0.49108648810097655,0.02376376202395947,-0.03812115431366064,0.0,0.0,0.0,0.0,0.0,0.0,-43.04754894786365,-22.464865731934115,-133.81887658708928,"(0.9698158044696331, 0.0068904235948151725, -0.2432416630524015, -0.015598744151508569)",0.6496096600707267,depth,0,0,0.5400000000000028
20190731_213155,-0.4912921086360263,0.023724735943395792,-0.038215774210123225,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-20.9557717530269,-135.22764971495155,"(0.9697902317896624, 0.00685779004880243, -0.24334137779123294, -0.01564771215429859)",0.5845396077553869,depth,0,0,0.46500000000000274
20190731_213155,-0.4916141101725849,0.02360720615436356,-0.03833054043958945,0.0,0.0,0.0,0.0,0.0,0.0,-41.04331362678411,-20.9557717530269,-134.10063121266174,"(0.9697506127986895, 0.006783382034564414, -0.24349696371023527, -0.015715068203347404)",0.5767995158592183,depth,0,0,0.3900000000000027
20190731_213155,-0.49187155387298687,0.023606287774258602,-0.03850090012192362,0.0,0.0,0.0,0.0,0.0,0.0,-42.47491028469807,-20.653952957245455,-134.38238583823417,"(0.9697179790240469, 0.006759422834891374, -0.24362234505024818, -0.015795706779853102)",0.5875746484052713,depth,0,0,0.3150000000000026
20190731_213155,-0.49212417312848855,0.023666310830734137,-0.038624056108307575,0.0,0.0,0.0,0.0,0.0,0.0,-41.90227162153249,-21.25759054880834,-133.81887658708928,"(0.9696860779620456, 0.006770794280252967, -0.2437457051264802, -0.015846065246457142)",0.59850797224442,depth,0,0,0.24000000000000254
20190731_213155,-0.4923531309085245,0.023679359091655635,-0.03876170037921132,0.0,0.0,0.0,0.0,0.0,0.0,-41.04331362678411,-24.57759730240422,-134.10063121266174,"(0.9696570818143745, 0.0067578638016733104, -0.24385726840373656, -0.01590935607551392)",0.661574439874211,depth,0,0,0.15000000000000246
20190731_213155,-0.4924784386730186,0.023704680924145856,-0.03889529378905079,0.0,0.0,0.0,0.0,0.0,0.0,-44.19282627419482,-20.653952957245455,-133.81887658708928,"(0.969640678987922, 0.0067524891364923526, -0.24391866668193576, -0.015970021490593962)",0.6187678513116244,depth,0,0,0.07500000000000245
20190731_213155,-0.4927224172570875,0.023777614285459582,-0.039119503926895685,0.0,0.0,0.0,0.0,0.0,0.0,-40.47067496361852,-23.973959710841335,-134.66414046380666,"(0.9696089288614334, 0.006757836787869517, -0.24403827820003446, -0.01606784015650647)",0.6331181599309355,depth,0,0,0.015000000000002456
20190731_213156,-0.49289794784899676,0.023823558336628338,-0.03929737477176787,0.0,0.0,0.0,0.0,0.0,0.0,-42.47491028469807,-17.635764999431018,-136.07291359166894,"(0.9695859589561503, 0.006756479852513952, -0.24412433619029789, -0.01614703238156766)",0.48737351729999256,depth,0,0,-0.07499999999999754
20190731_213156,-0.49300404145860666,0.02376836720790834,-0.03948797054839233,0.0,0.0,0.0,0.0,0.0,0.0,-40.47067496361852,-20.352134161464008,-135.7911589660965,"(0.9695716739621292, 0.0067052897110887934, -0.24417595767974165, -0.016245301823792035)",0.5359064868040608,depth,0,0,-0.13499999999999754
20190731_213156,-0.4931236633303686,0.02373934345865512,-0.03967497677248945,0.0,0.0,0.0,0.0,0.0,0.0,-42.761229616280865,-17.333946203649575,-132.41010345922697,"(0.9695556687731629, 0.006667064504487776, -0.24423433008138098, -0.016338525344010726)",0.5128783259446461,depth,0,0,-0.20999999999999758
20190731_213156,-0.4934449553673957,0.02373322916112535,-0.03979872031142412,0.0,0.0,0.0,0.0,0.0,0.0,-43.906506942612026,-22.16304693615267,-131.84659420808205,"(0.9695155020821824, 0.006645424295334447, -0.24439042541361283, -0.016396631496195784)",0.6700785813606095,depth,0,0,-0.2549999999999976
20190731_213156,-0.4936468591982968,0.023763275433013764,-0.04003182663891814,0.0,0.0,0.0,0.0,0.0,0.0,-42.47491028469807,-23.67214091505989,-135.50940434052404,"(0.9694888547350644, 0.006629252807776315, -0.24448930756955314, -0.01650430355587114)",0.6471537213754042,depth,0,0,-0.3299999999999977
20190731_213156,-0.4937739601385059,0.023820408186434258,-0.04018244637320617,0.0,0.0,0.0,0.0,0.0,0.0,-42.761229616280865,-21.559409344589785,-133.53712196151682,"(0.9694719098652883, 0.006637112236336821, -0.24455188303577155, -0.016569285650595105)",0.6176755643536695,depth,0,0,-0.40499999999999775
20190731_213156,-0.49393759143720406,0.02382409893172893,-0.04039563327150207,0.0,0.0,0.0,0.0,0.0,0.0,-43.04754894786365,-20.05031536568257,-134.94589508937912,"(0.9694501526747564, 0.006610993290891146, -0.24463192727479033, -0.016670824947223307)",0.5695438490642709,depth,-0.0047235,1,-0.4799999999999978
20190731_213156,-0.4939892485203433,0.023802718343070975,-0.040526104559580396,0.0,0.0,0.0,0.0,0.0,0.0,-41.04331362678411,-22.16304693615267,-134.10063121266174,"(0.9694428267900205, 0.006584088312365033, -0.24465721545105712, -0.01673625687554839)",0.6007221520016345,depth,-0.014170499999999999,1,-0.5549999999999978
20190731_213156,-0.49416970749669165,0.023816855092356704,-0.04070165976063959,0.0,0.0,0.0,0.0,0.0,0.0,-42.47491028469807,-21.86122814037123,-136.6364228428139,"(0.9694192706736274, 0.006567422300033618, -0.24474537184298986, -0.016818132250109148)",0.5923252812124411,depth,-0.025191999999999996,1,-0.6449999999999979
20190731_213157,-0.49426313510404096,0.02382202851536155,-0.04089878779282106,0.0,0.0,0.0,0.0,0.0,0.0,-43.33386827944644,-19.748496569901125,-135.7911589660965,"(0.9694061793592795, 0.006544744597281785, -0.24479134106643963, -0.01691227592888738)",0.5575648712164537,depth,-0.05983099999999999,1,-0.719999999999998
20190731_213157,-0.49432643408816296,0.02391162363932347,-0.04110391291014487,0.0,0.0,0.0,0.0,0.0,0.0,-40.47067496361852,-22.76668452771556,-133.53712196151682,"(0.9693964136848787, 0.0065623419322069975, -0.24482345008361778, -0.017000208599154604)",0.6104562585971205,depth,-0.09604450000000013,1,-0.794999999999998
20190731_213157,-0.49443183913663546,0.02383030966787333,-0.04124193699835681,0.0,0.0,0.0,0.0,0.0,0.0,-39.039078305704564,-17.635764999431018,-134.94589508937912,"(0.9693826244356757, 0.006504826249663613, -0.244874291196177, -0.017076187772263923)",0.44984560136491847,depth,-0.12753450000000024,1,-0.8849999999999981
20190731_213157,-0.4947003967814263,0.02385079180604496,-0.04150446215301428,0.0,0.0,0.0,0.0,0.0,0.0,-41.32963295836691,-23.068503323497005,-136.07291359166894,"(0.9693474824088197, 0.006479517555802183, -0.24500546787162736, -0.017198689279485882)",0.6080561110984558,depth,-0.15587550000000036,1,-0.9599999999999982
20190731_213157,-0.49481860834729485,0.023845950722198805,-0.04170700226615678,0.0,0.0,0.0,0.0,0.0,0.0,-44.47914560577761,-23.370322119278445,-134.10063121266174,"(0.9693312968719089, 0.006450992076123378, -0.24506336724405747, -0.017296463247184157)",0.6830449629001789,depth,-0.1889400000000005,1,-1.034999999999998
20190731_213157,-0.49489511379137463,0.023862980496361843,-0.041855238784633604,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-24.57759730240422,-134.66414046380666,"(0.9693206008614631, 0.006440194323719356, -0.24510106723985517, -0.01736558321879703)",0.6676042800411266,depth,-0.22200450000000063,1,-1.1099999999999974
20190731_213157,-0.49511153824141785,0.023809977892093204,-0.041977853474517865,0.0,0.0,0.0,0.0,0.0,0.0,-43.33386827944644,-20.352134161464008,-133.53712196151682,"(0.9692932281634865, 0.0063969623285105495, -0.24520587730145094, -0.017429700117919247)",0.5919905099636205,depth,-0.25506900000000066,1,-1.184999999999997
20190731_213157,-0.495010644185009,0.0238661260721497,-0.0421204259941285,0.0,0.0,0.0,0.0,0.0,0.0,-40.47067496361852,-22.76668452771556,-134.10063121266174,"(0.9693041478639723, 0.006407871840772661, -0.2451579318696559, -0.017492757174443326)",0.6042693791175928,depth,-0.28655900000000023,1,-1.2599999999999965
20190731_213158,-0.4953131697951641,0.023818087309419495,-0.04229661403327027,0.0,0.0,0.0,0.0,0.0,0.0,-42.761229616280865,-21.559409344589785,-136.91817746838632,"(0.9692657356873646, 0.006359450518948378, -0.24530467111090598, -0.017581505700568337)",0.5839418315822072,depth,-0.32119799999999976,1,-1.334999999999996
20190731_213158,-0.49557301648239843,0.023704228858930938,-0.042440441416565444,0.0,0.0,0.0,0.0,0.0,0.0,-39.32539763728735,-22.76668452771556,-134.66414046380666,"(0.9692330127338058, 0.006283580325385761, -0.24543003457912113, -0.017663005739005984)",0.6391573611580423,depth,-0.3542624999999993,1,-1.4099999999999955
20190731_213158,-0.4956323378745546,0.02372450960808119,-0.04263635462636756,0.0,0.0,0.0,0.0,0.0,0.0,-40.18435563203573,-21.86122814037123,-134.94589508937912,"(0.9692239488178036, 0.0062686679864799935, -0.24545957326511655, -0.017754963593483167)",0.570691866870985,depth,-0.38732699999999887,1,-1.484999999999995
20190731_213158,-0.4957247550485123,0.02392866151110966,-0.042815969501152025,0.0,0.0,0.0,0.0,0.0,0.0,-43.04754894786365,-20.653952957245455,-134.38238583823417,"(0.9692103871626812, 0.00634446367592039, -0.24550673550720467, -0.017816172911891755)",0.5858292447511417,depth,-0.4203914999999984,1,-1.4550000000000003
20190731_213158,-0.49594463315888193,0.023837191754835122,-0.04298304436775332,0.0,0.0,0.0,0.0,0.0,0.0,-43.04754894786365,-23.068503323497005,-132.69185808479943,"(0.9691822416660729, 0.0062770163637661846, -0.24561298451254165, -0.01790651678961463)",0.6621641852088342,depth,-0.450306999999998,1,-1.3800000000000008
20190731_213158,-0.4960809323198493,0.02373101113931514,-0.043161380515994455,0.0,0.0,0.0,0.0,0.0,0.0,-39.039078305704564,-23.67214091505989,-132.1283488336545,"(0.969164265028807, 0.006202037444339285, -0.24567862778978505, -0.018004831852575086)",0.6191811089689527,depth,-0.4817969999999976,1,-1.2900000000000014
20190731_213158,-0.4962562156011786,0.023631008680393105,-0.04333037605339855,0.0,0.0,0.0,0.0,0.0,0.0,-40.47067496361852,-20.352134161464008,-133.53712196151682,"(0.9691415561864468, 0.0061307242155128495, -0.24576317338679857, -0.01809753850543875)",0.5473897119448755,depth,-0.5132869999999976,1,-1.2150000000000019
20190731_213158,-0.4963686016767497,0.023624181884623507,-0.04350316220502314,0.0,0.0,0.0,0.0,0.0,0.0,-39.32539763728735,-23.973959710841335,-133.53712196151682,"(0.9691262261689162, 0.006104836239078175, -0.24581809150277006, -0.018181161019707615)",0.5716947988739565,depth,-0.5479259999999984,1,-1.1400000000000023
20190731_213158,-0.4965823191989143,0.023764778537854227,-0.0437249622120073,0.0,0.0,0.0,0.0,0.0,0.0,-41.32963295836691,-20.05031536568257,-131.00133033136467,"(0.969097554533847, 0.006143126635793718, -0.24592359639627137, -0.018269551915085804)",0.5722791608806843,depth,-0.5841394999999991,1,-1.0650000000000028
20190731_213159,-0.49671926976157305,0.023735547032799054,-0.043836665899862605,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-22.16304693615267,-134.10063121266174,"(0.9690798146795885, 0.006113572976400108, -0.24599002111070148, -0.018326115791232937)",0.6117424892320461,depth,-0.6203529999999999,1,-0.9900000000000032
20190731_213159,-0.49662982148504003,0.023668844710621362,-0.04400657092295019,0.0,0.0,0.0,0.0,0.0,0.0,-41.04331362678411,-20.9557717530269,-135.22764971495155,"(0.9690894351352524, 0.006061439400661196, -0.24594658978672812, -0.018417400302665688)",0.55599437976628,depth,-0.6549920000000007,1,-0.9150000000000031
20190731_213159,-0.49704440334192757,0.02365141350364029,-0.04412734781241883,0.0,0.0,0.0,0.0,0.0,0.0,-43.04754894786365,-21.25759054880834,-134.38238583823417,"(0.9690374753165835, 0.006033105777284002, -0.24614764570145153, -0.01847456582371373)",0.5992498715677154,depth,-0.6549920000000007,1,-0.8400000000000031
20190731_213159,-0.496852766561012,0.02366292095440035,-0.044381276527071446,0.0,0.0,0.0,0.0,0.0,0.0,-43.33386827944644,-19.748496569901125,-134.10063121266174,"(0.9690586196890947, 0.006009768693876177, -0.24605567657058677, -0.018597804007553134)",0.5668596170565179,depth,-0.6549920000000007,1,-0.765000000000003
20190731_213159,-0.4970603104044888,0.023676440696263876,-0.044558843090655824,0.0,0.0,0.0,0.0,0.0,0.0,-42.761229616280865,-22.76668452771556,-134.10063121266174,"(0.969031438292887, 0.005991931073747374, -0.24615688157896728, -0.018680417911402233)",0.6347198617681304,depth,-0.6549920000000007,1,-0.6900000000000029
20190731_213159,-0.497304267240808,0.0237275332253955,-0.04469818498893215,0.0,0.0,0.0,0.0,0.0,0.0,-42.47491028469807,-20.653952957245455,-133.81887658708928,"(0.9690000110535506, 0.005996538322251978, -0.2462759603079027, -0.018739569920058863)",0.5790504917473032,depth,-0.6549920000000007,1,-0.6150000000000029
20190731_213159,-0.4973565695797891,0.023549544674889632,-0.04478564435858711,0.0,0.0,0.0,0.0,0.0,0.0,-39.61171696887015,-21.86122814037123,-134.94589508937912,"(0.9689932921796732, 0.005898890079785111, -0.24629988683663648, -0.018803418595694864)",0.5598912253101418,depth,-0.6549920000000007,1,-0.5400000000000028
20190731_213159,-0.49740323581766005,0.02350228381037675,-0.044946572145152255,0.0,0.0,0.0,0.0,0.0,0.0,-43.04754894786365,-21.86122814037123,-134.94589508937912,"(0.968986179435612, 0.005855598485485317, -0.24632252094651963, -0.018886812957835376)",0.6090837948335505,depth,-0.6549920000000007,1,-0.48000000000000276
20190731_213159,-0.4979074294915366,0.02352768349507122,-0.04515078387061767,0.0,0.0,0.0,0.0,0.0,0.0,-43.906506942612026,-19.748496569901125,-134.66414046380666,"(0.9689221734431289, 0.005836508235854201, -0.24656759570906164, -0.01897834893000208)",0.5685408895013565,depth,-0.6549920000000007,1,-0.3900000000000027
20190731_213200,-0.4978704490192802,0.02359550848127572,-0.04534134380769742,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-25.181234893967105,-132.41010345922697,"(0.9689247124622923, 0.005846333690425623, -0.24655088411628434, -0.019062620589074993)",0.6952578001669973,depth,-0.6549920000000007,1,-0.3150000000000026
20190731_213200,-0.4977941775621455,0.023624031427897443,-0.04553568198879335,0.0,0.0,0.0,0.0,0.0,0.0,-45.051784268943194,-22.16304693615267,-134.66414046380666,"(0.9689321543038968, 0.005837147122397709, -0.2465147785118585, -0.019153904164173795)",0.6502526992374854,depth,-0.6549920000000007,1,-0.24000000000000254
20190731_213200,-0.4980406941324906,0.023475471290343355,-0.04569242752778145,0.0,0.0,0.0,0.0,0.0,0.0,-39.61171696887015,-22.464865731934115,-132.69185808479943,"(0.968900751492398, 0.005742769689374799, -0.24663321678194633, -0.01924605761060819)",0.5910964372192691,depth,-0.6549920000000007,1,-0.16500000000000248
20190731_213200,-0.4981961539650048,0.023402527304583223,-0.045836723571452645,0.0,0.0,0.0,0.0,0.0,0.0,-45.051784268943194,-19.748496569901125,-132.41010345922697,"(0.9688804352787005, 0.005687687544998245, -0.24670822727741223, -0.019323636774245347)",0.6083443220692072,depth,-0.6549920000000007,1,-0.10500000000000245
20190731_213200,-0.4982070634062435,0.023392696660111453,-0.046064837701268097,0.0,0.0,0.0,0.0,0.0,0.0,-43.04754894786365,-25.48305368974855,-133.25536733594436,"(0.9688769098921702, 0.00565464888017574, -0.24671406309763483, -0.019435264178746758)",0.7078078127103772,depth,-0.6549920000000007,1,-0.030000000000002455
20190731_213200,-0.4982617876910685,0.0234840020119488,-0.04619776619737289,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-23.973959710841335,-133.53712196151682,"(0.9688686209513644, 0.005681791344306027, -0.24674183509355668, -0.01948792953562478)",0.6569732017228167,depth,-0.6549920000000007,1,0.04499999999999754
20190731_213200,-0.49844748644343134,0.02340642894660677,-0.046289164252630244,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-22.16304693615267,-133.53712196151682,"(0.9688450833567502, 0.005630586296194981, -0.24683128203648808, -0.019540193490250306)",0.613742049534263,depth,-0.6549920000000007,1,0.11999999999999754
20190731_213200,-0.4984651798371313,0.023455339648393265,-0.046450580665040195,0.0,0.0,0.0,0.0,0.0,0.0,-44.47914560577761,-20.9557717530269,-134.10063121266174,"(0.9688411866290347, 0.00563413370345091, -0.24684078523316944, -0.019612199624928415)",0.6139640366991436,depth,-0.6549920000000007,1,0.19499999999999756
20190731_213201,-0.49862568412956537,0.02348360388877889,-0.046626660164703786,0.0,0.0,0.0,0.0,0.0,0.0,-41.615952289949696,-19.144858978338235,-134.10063121266174,"(0.9688196066987049, 0.005624048409811363, -0.24691929845518995, -0.019692633293894816)",0.5223314317729038,depth,-0.6549920000000007,1,0.26999999999999763
20190731_213201,-0.49864658929940503,0.023512341857302454,-0.04683877099455496,0.0,0.0,0.0,0.0,0.0,0.0,-41.90227162153249,-18.239402590993905,-132.69185808479943,"(0.9688148567742138, 0.005611514674962184, -0.2469303031543863, -0.01979165431932142)",0.5127839441671319,depth,-0.6549920000000007,1,0.3599999999999977
20190731_213201,-0.498530224317987,0.02376361147046422,-0.04709470805913323,0.0,0.0,0.0,0.0,0.0,0.0,-40.47067496361852,-22.76668452771556,-133.53712196151682,"(0.9688259414756679, 0.00570312980857729, -0.24687715911981353, -0.01988561638729185)",0.6014025365016467,depth,-0.6549920000000007,1,0.4349999999999978
20190731_213201,-0.49837604930449003,0.024050582694675995,-0.047394509449811974,0.0,0.0,0.0,0.0,0.0,0.0,-41.615952289949696,-23.973959710841335,-133.53712196151682,"(0.9688411127241483, 0.00580713338894629, -0.24680620886709953, -0.01999676878616182)",0.6459408440282824,depth,-0.6549920000000007,1,0.5099999999999978
20190731_213201,-0.4985871770302056,0.023994213751566358,-0.04749783168420293,0.0,0.0,0.0,0.0,0.0,0.0,-40.47067496361852,-22.16304693615267,-131.84659420808205,"(0.9688142404050216, 0.005764335391742676, -0.2469082017434017, -0.02005193102352417)",0.6003884101409805,depth,-0.6549920000000007,1,0.5849999999999979
20190731_213201,-0.49861470163374805,0.023971913498505266,-0.047650196862355804,0.0,0.0,0.0,0.0,0.0,0.0,-41.615952289949696,-20.9557717530269,-135.7911589660965,"(0.9688093834850661, 0.005734364499549729, -0.2469217468803848, -0.020128250113006473)",0.5539153307474968,depth,-0.6549920000000007,1,0.6599999999999979
20190731_213201,-0.4989239677402521,0.023618259335049883,-0.047523343531328484,0.0,0.0,0.0,0.0,0.0,0.0,-42.761229616280865,-19.748496569901125,-135.7911589660965,"(0.9687735506661007, 0.005574703218349005, -0.24706761640075617, -0.02010778804026253)",0.5393051475617879,depth,-0.6549920000000007,1,0.734999999999998
20190731_213201,-0.49878695581428556,0.02344261455872652,-0.04759644134858357,0.0,0.0,0.0,0.0,0.0,0.0,-41.90227162153249,-23.068503323497005,-134.38238583823417,"(0.9687901863489218, 0.005482370963936826, -0.2469996921156775, -0.02016607392121011)",0.6228009235191587,depth,-0.6549920000000007,1,0.809999999999998
20190731_213201,-0.4989183966128156,0.02322454493733795,-0.0476704105904669,0.0,0.0,0.0,0.0,0.0,0.0,-42.761229616280865,-20.9557717530269,-135.22764971495155,"(0.9687738312378279, 0.005365897899276192, -0.24706135028709403, -0.02022770977726276)",0.5768719842472974,depth,-0.6549920000000007,1,0.8849999999999981
20190731_213201,-0.4994161399480737,0.022840953576301438,-0.047692667334288126,0.0,0.0,0.0,0.0,0.0,0.0,-41.615952289949696,-20.9557717530269,-134.10063121266174,"(0.9687132326102197, 0.005170890126701437, -0.24729858322566575, -0.020281656631897963)",0.5700845167395817,depth,-0.6549920000000007,1,0.9599999999999982
20190731_213202,-0.4992905328198463,0.02260091118777813,-0.04773769264884614,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-21.559409344589785,-133.53712196151682,"(0.9687288850926402, 0.005050684320739749, -0.24723543017656663, -0.020334203708793065)",0.5996141151654517,depth,-0.6549920000000007,1,1.0499999999999978
20190731_213202,-0.4995361719176953,0.022405535837605146,-0.04771630717047078,0.0,0.0,0.0,0.0,0.0,0.0,-45.051784268943194,-23.370322119278445,-135.22764971495155,"(0.9686992827025842, 0.004955516195436983, -0.2473523504358029, -0.020345940249084402)",0.6738623410178708,depth,-0.6549920000000007,1,1.1249999999999973
20190731_213202,-0.4996470029461519,0.02194963288893205,-0.04754840121485935,0.0,0.0,0.0,0.0,0.0,0.0,-41.615952289949696,-21.559409344589785,-132.9736127103719,"(0.9686884162257868, 0.00475403852726945, -0.247400981356471, -0.0203200839445429)",0.5973946855076397,depth,-0.6549920000000007,1,1.1999999999999968
20190731_213202,-0.4997132217938186,0.022104073436152186,-0.04768789544669765,0.0,0.0,0.0,0.0,0.0,0.0,-41.90227162153249,-22.464865731934115,-133.25536733594436,"(0.9686784529471983, 0.004810729995078629, -0.24743495414397998, -0.02036799304063973)",0.6206554494411648,depth,-0.6549920000000007,1,1.2749999999999964
20190731_213202,-0.49981421429921385,0.022103008772384868,-0.04785183920164505,0.0,0.0,0.0,0.0,0.0,0.0,-39.89803630045294,-23.370322119278445,-134.66414046380666,"(0.9686643127197498, 0.0047886231913398854, -0.24748424440227595, -0.02044668979910186)",0.6007471126537401,depth,-0.6549920000000007,1,1.3499999999999959
20190731_213202,-0.5001071200953972,0.022084823714978802,-0.04812503508075327,0.0,0.0,0.0,0.0,0.0,0.0,-42.47491028469807,-23.67214091505989,-132.69185808479943,"(0.9686253740602772, 0.004742195829366853, -0.2476265504756641, -0.02057881932539761)",0.6623232139604129,depth,-0.6549920000000007,1,1.4249999999999954
20190731_213202,-0.5001009107247832,0.022035633988914588,-0.04822786076342944,0.0,0.0,0.0,0.0,0.0,0.0,-41.90227162153249,-22.464865731934115,-133.81887658708928,"(0.9686251979908984, 0.004705722443140075, -0.24762327965815037, -0.020634761077429894)",0.6150254734894649,depth,-0.6549920000000007,1,1.499999999999995
20190731_213202,-0.5002023436661234,0.02200999734881409,-0.04842514033789763,0.0,0.0,0.0,0.0,0.0,0.0,-43.33386827944644,-22.76668452771556,-134.66414046380666,"(0.9686106841465512, 0.004667553118200864, -0.24767259502213237, -0.020732635627002376)",0.636501565690182,depth,-0.6549920000000007,1,1.4400000000000004
20190731_213202,-0.5002925261689813,0.022025659389066497,-0.04860605359487908,0.0,0.0,0.0,0.0,0.0,0.0,-42.47491028469807,-21.86122814037123,-134.94589508937912,"(0.9685976228783708, 0.004651550204954918, -0.24771684881268247, -0.0208175610813262)",0.5987427107304971,depth,-0.6549920000000007,1,1.3650000000000009
20190731_213203,-0.5002800944077785,0.022109501524627276,-0.04887849110218411,0.0,0.0,0.0,0.0,0.0,0.0,-41.615952289949696,-18.541221386775348,-135.22764971495155,"(0.9685961202305182, 0.004658575169095475, -0.24771233830887904, -0.020939221602752068)",0.498953232497737,depth,-0.6549920000000007,1,1.2900000000000014
20190731_213203,-0.5004292947319282,0.022129804514533988,-0.04908116224095391,0.0,0.0,0.0,0.0,0.0,0.0,-41.04331362678411,-23.370322119278445,-134.66414046380666,"(0.9685755034040687, 0.004641328005674319, -0.24778526921290256, -0.02103360741737571)",0.6153878053462923,depth,-0.6549920000000007,1,1.2150000000000019
20190731_213203,-0.5006109103648994,0.022088634619684185,-0.049283739651284325,0.0,0.0,0.0,0.0,0.0,0.0,-43.33386827944644,-22.16304693615267,-132.9736127103719,"(0.9685510058347578, 0.004593876188902386, -0.24787324379048514, -0.02113528828340482)",0.6361258427351758,depth,-0.6549920000000007,1,1.1400000000000023
20190731_213203,-0.500610892918599,0.02211019830422456,-0.04944974295327026,0.0,0.0,0.0,0.0,0.0,0.0,-44.19282627419482,-21.86122814037123,-134.94589508937912,"(0.9685492010273328, 0.004583745262392228, -0.24787384451804348, -0.021213007154326263)",0.6239624766356292,depth,-0.6549920000000007,1,1.0650000000000028
20190731_213203,-0.5005007017180715,0.022186279887724335,-0.049622610525944036,0.0,0.0,0.0,0.0,0.0,0.0,-41.90227162153249,-19.446677774119678,-133.81887658708928,"(0.9685608156086778, 0.0046006403854874, -0.2478216941938855, -0.021288223560665717)",0.5374099310200579,depth,-0.6549920000000007,1,0.9900000000000032
20190731_213203,-0.5005879362016535,0.022179947137272095,-0.04976783986317145,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-20.9557717530269,-133.53712196151682,"(0.9685484948123126, 0.004578406920107672, -0.2478641996717246, -0.021358602669015913)",0.5828819581081485,depth,-0.6549920000000007,1,0.9150000000000031
20190731_213203,-0.5008007888130561,0.022196936520572103,-0.04998514150089634,0.0,0.0,0.0,0.0,0.0,0.0,-42.47491028469807,-24.275778506622775,-134.38238583823417,"(0.9685198021331185, 0.004556834697383945, -0.24796794073671707, -0.02145992778081777)",0.6586525260961734,depth,-0.6549920000000007,1,0.8250000000000031
20190731_213203,-0.5008808344360479,0.022021226531031047,-0.0500921021792266,0.0,0.0,0.0,0.0,0.0,0.0,-42.18859095311528,-20.352134161464008,-134.10063121266174,"(0.9685091448010691, 0.00445740390868744, -0.24800505040128665, -0.021532834522006376)",0.5625426755855818,depth,-0.6549920000000007,1,0.750000000000003
20190731_213203,-0.5009082585923477,0.022048951258242005,-0.050265784136684984,0.0,0.0,0.0,0.0,0.0,0.0,-41.90227162153249,-18.843040182556795,-133.25536733594436,"(0.968503816227595, 0.004448921420480892, -0.248019014529822, -0.02161327097953959)",0.525473537955269,depth,-0.6549920000000007,1,0.6750000000000029
20190731_213204,-0.5009141272580714,0.02207419914156492,-0.0504377224448898,0.0,0.0,0.0,0.0,0.0,0.0,-43.62018761102924,-24.87941609818567,-132.69185808479943,"(0.9685011724089866, 0.00443974602714998, -0.24802251146038962, -0.021693351666212533)",0.7065594394325959,depth,-0.6549920000000007,1,0.6000000000000029
